genus,speciesname,record_id,month,day,year,plot,species,sex,wgt
Dipodomys,merriami,8237,8,16,1983,5,DM,M,44
Dipodomys,merriami,8238,8,16,1983,11,DM,M,40
Dipodomys,merriami,8239,8,16,1983,1,DM,F,38
Dipodomys,merriami,824,4,10,1978,12,DM,M,45
Dipodomys,merriami,8242,8,16,1983,1,DM,F,34
Dipodomys,merriami,8245,8,16,1983,4,DM,M,31
Dipodomys,merriami,8247,8,16,1983,1,DM,M,26
Dipodomys,merriami,8249,8,16,1983,9,DM,F,35
Dipodomys,merriami,8253,8,16,1983,5,DM,M,46
Dipodomys,merriami,8260,8,16,1983,6,DM,F,28
Dipodomys,merriami,8261,8,16,1983,5,DM,F,21
Dipodomys,merriami,8264,8,16,1983,11,DM,F,29
Dipodomys,merriami,8266,8,16,1983,1,DM,M,30
Dipodomys,merriami,8268,8,16,1983,9,DM,F,36
Dipodomys,merriami,8269,8,16,1983,11,DM,M,45
Dipodomys,merriami,827,4,10,1978,15,DM,M,47
Dipodomys,merriami,8274,9,10,1983,17,DM,F,25
Dipodomys,merriami,8275,9,10,1983,17,DM,M,41
Dipodomys,merriami,828,4,10,1978,18,DM,"",48
Dipodomys,merriami,8284,9,10,1983,22,DM,F,43
Dipodomys,merriami,8286,9,10,1983,18,DM,M,42
Dipodomys,merriami,8290,9,10,1983,24,DM,F,37
Dipodomys,merriami,8297,9,10,1983,17,DM,F,37
Dipodomys,merriami,83,8,20,1977,6,DM,F,37
Dipodomys,merriami,830,4,10,1978,18,DM,M,51
Dipodomys,merriami,8301,9,10,1983,12,DM,F,45
Dipodomys,merriami,8302,9,10,1983,14,DM,M,48
Dipodomys,merriami,8308,9,10,1983,22,DM,F,36
Dipodomys,merriami,8309,9,10,1983,20,DM,F,48
Dipodomys,merriami,8315,9,10,1983,20,DM,M,36
Dipodomys,merriami,8316,9,10,1983,12,DM,F,36
Dipodomys,merriami,8318,9,10,1983,17,DM,F,38
Dipodomys,merriami,8320,9,10,1983,13,DM,F,43
Dipodomys,merriami,8321,9,10,1983,24,DM,F,33
Dipodomys,merriami,8322,9,10,1983,14,DM,F,44
Dipodomys,merriami,8328,9,10,1983,24,DM,F,40
Dipodomys,merriami,8329,9,10,1983,22,DM,M,51
Dipodomys,merriami,8333,9,10,1983,18,DM,F,42
Dipodomys,merriami,8334,9,10,1983,12,DM,F,40
Dipodomys,merriami,8339,9,11,1983,2,DM,M,38
Dipodomys,merriami,834,5,6,1978,22,DM,M,47
Dipodomys,merriami,8349,9,11,1983,1,DM,F,40
Dipodomys,merriami,8356,9,11,1983,5,DM,M,51
Dipodomys,merriami,8359,9,11,1983,2,DM,F,42
Dipodomys,merriami,8362,9,11,1983,6,DM,F,37
Dipodomys,merriami,8365,9,11,1983,5,DM,M,48
Dipodomys,merriami,8366,9,11,1983,11,DM,M,43
Dipodomys,merriami,8367,9,11,1983,11,DM,F,38
Dipodomys,merriami,8370,9,11,1983,11,DM,M,44
Dipodomys,merriami,8375,9,11,1983,1,DM,F,38
Dipodomys,merriami,8379,9,11,1983,1,DM,F,32
Dipodomys,merriami,838,5,6,1978,2,DM,M,48
Dipodomys,merriami,8391,9,11,1983,5,DM,F,37
Dipodomys,merriami,8395,9,11,1983,11,DM,F,36
Dipodomys,merriami,8396,9,11,1983,5,DM,F,30
Dipodomys,merriami,8399,9,11,1983,1,DM,M,37
Dipodomys,merriami,84,8,20,1977,19,DM,F,43
Dipodomys,merriami,840,5,6,1978,6,DM,M,41
Dipodomys,merriami,8402,9,11,1983,1,DM,F,39
Dipodomys,merriami,8408,9,11,1983,5,DM,M,48
Dipodomys,merriami,8413,9,11,1983,2,DM,M,43
Dipodomys,merriami,8415,9,11,1983,4,DM,F,41
Dipodomys,merriami,8418,9,11,1983,9,DM,F,39
Dipodomys,merriami,842,5,6,1978,2,DM,F,41
Dipodomys,merriami,8430,10,15,1983,22,DM,F,41
Dipodomys,merriami,8432,10,15,1983,17,DM,M,40
Dipodomys,merriami,8434,10,15,1983,18,DM,M,42
Dipodomys,merriami,8437,10,15,1983,17,DM,F,39
Dipodomys,merriami,8441,10,15,1983,17,DM,F,43
Dipodomys,merriami,8446,10,15,1983,17,DM,F,36
Dipodomys,merriami,8453,10,15,1983,22,DM,M,38
Dipodomys,merriami,8454,10,15,1983,18,DM,F,38
Dipodomys,merriami,8455,10,15,1983,22,DM,F,39
Dipodomys,merriami,8457,10,15,1983,22,DM,F,38
Dipodomys,merriami,8458,10,15,1983,14,DM,F,40
Dipodomys,merriami,8460,10,15,1983,20,DM,F,42
Dipodomys,merriami,8461,10,15,1983,18,DM,F,43
Dipodomys,merriami,8469,10,15,1983,22,DM,M,46
Dipodomys,merriami,847,5,6,1978,20,DM,M,45
Dipodomys,merriami,8471,10,15,1983,13,DM,F,45
Dipodomys,merriami,8472,10,15,1983,14,DM,M,43
Dipodomys,merriami,8482,10,16,1983,11,DM,F,37
Dipodomys,merriami,8483,10,16,1983,4,DM,M,37
Dipodomys,merriami,8488,10,16,1983,24,DM,F,35
Dipodomys,merriami,849,5,6,1978,2,DM,M,43
Dipodomys,merriami,8494,10,16,1983,2,DM,M,37
Dipodomys,merriami,8496,10,16,1983,1,DM,M,38
Dipodomys,merriami,85,8,20,1977,23,DM,F,41
Dipodomys,merriami,8501,10,16,1983,1,DM,F,36
Dipodomys,merriami,8504,10,16,1983,11,DM,F,37
Dipodomys,merriami,8507,10,16,1983,5,DM,M,47
Dipodomys,merriami,8508,10,16,1983,12,DM,F,37
Dipodomys,merriami,8509,10,16,1983,9,DM,F,38
Dipodomys,merriami,8512,10,16,1983,1,DM,F,38
Dipodomys,merriami,8518,10,16,1983,5,DM,F,37
Dipodomys,merriami,8519,10,16,1983,12,DM,F,42
Dipodomys,merriami,852,5,6,1978,13,DM,M,44
Dipodomys,merriami,8521,10,16,1983,11,DM,M,40
Dipodomys,merriami,8523,10,16,1983,5,DM,M,43
Dipodomys,merriami,8524,10,16,1983,12,DM,F,40
Dipodomys,merriami,8526,10,16,1983,6,DM,F,34
Dipodomys,merriami,8532,10,16,1983,3,DM,F,42
Dipodomys,merriami,8533,10,16,1983,5,DM,M,35
Dipodomys,merriami,8536,10,16,1983,9,DM,F,36
Dipodomys,merriami,8537,10,16,1983,1,DM,M,36
Dipodomys,merriami,8538,10,16,1983,4,DM,F,36
Dipodomys,merriami,854,5,6,1978,9,DM,M,36
Dipodomys,merriami,8546,10,16,1983,5,DM,M,44
Dipodomys,merriami,8547,10,16,1983,24,DM,F,39
Dipodomys,merriami,8548,10,16,1983,11,DM,F,31
Dipodomys,merriami,8552,10,16,1983,24,DM,F,44
Dipodomys,merriami,8553,10,16,1983,12,DM,F,37
Dipodomys,merriami,8555,10,16,1983,11,DM,F,33
Dipodomys,merriami,8556,11,12,1983,22,DM,M,40
Dipodomys,merriami,856,5,6,1978,9,DM,F,50
Dipodomys,merriami,8563,11,12,1983,12,DM,F,38
Dipodomys,merriami,8565,11,12,1983,17,DM,F,37
Dipodomys,merriami,8569,11,12,1983,22,DM,F,38
Dipodomys,merriami,8572,11,12,1983,18,DM,F,33
Dipodomys,merriami,8573,11,12,1983,13,DM,F,37
Dipodomys,merriami,8589,11,12,1983,20,DM,F,42
Dipodomys,merriami,8594,11,12,1983,22,DM,F,36
Dipodomys,merriami,8595,11,12,1983,17,DM,M,38
Dipodomys,merriami,8597,11,12,1983,14,DM,M,40
Dipodomys,merriami,8598,11,12,1983,18,DM,M,40
Dipodomys,merriami,86,8,20,1977,18,DM,F,40
Dipodomys,merriami,8601,11,12,1983,17,DM,F,34
Dipodomys,merriami,8604,11,12,1983,24,DM,F,38
Dipodomys,merriami,8605,11,12,1983,18,DM,F,37
Dipodomys,merriami,8609,11,12,1983,22,DM,F,38
Dipodomys,merriami,8611,11,12,1983,12,DM,F,37
Dipodomys,merriami,8615,11,12,1983,12,DM,M,43
Dipodomys,merriami,8617,11,12,1983,12,DM,F,31
Dipodomys,merriami,8618,11,12,1983,22,DM,M,43
Dipodomys,merriami,8619,11,12,1983,12,DM,M,39
Dipodomys,merriami,8620,11,12,1983,13,DM,F,42
Dipodomys,merriami,8629,11,13,1983,5,DM,M,52
Dipodomys,merriami,8631,11,13,1983,2,DM,M,37
Dipodomys,merriami,8635,11,13,1983,4,DM,M,37
Dipodomys,merriami,8639,11,13,1983,11,DM,M,38
Dipodomys,merriami,8640,11,13,1983,1,DM,M,39
Dipodomys,merriami,865,5,17,1978,20,DM,F,31
Dipodomys,merriami,8651,11,13,1983,6,DM,F,33
Dipodomys,merriami,8653,11,13,1983,1,DM,F,34
Dipodomys,merriami,8656,11,13,1983,2,DM,F,37
Dipodomys,merriami,8658,11,13,1983,5,DM,M,42
Dipodomys,merriami,866,5,17,1978,12,DM,F,41
Dipodomys,merriami,8660,11,13,1983,9,DM,F,37
Dipodomys,merriami,8661,11,13,1983,5,DM,F,34
Dipodomys,merriami,8666,11,13,1983,1,DM,F,38
Dipodomys,merriami,8667,11,13,1983,1,DM,F,33
Dipodomys,merriami,8669,11,13,1983,5,DM,M,37
Dipodomys,merriami,867,5,17,1978,6,DM,M,37
Dipodomys,merriami,8671,11,13,1983,9,DM,F,34
Dipodomys,merriami,8672,11,13,1983,1,DM,M,36
Dipodomys,merriami,8673,11,13,1983,3,DM,F,""
Dipodomys,merriami,8678,11,13,1983,5,DM,M,43
Dipodomys,merriami,8680,11,13,1983,11,DM,F,30
Dipodomys,merriami,8684,11,13,1983,11,DM,F,30
Dipodomys,merriami,8685,11,13,1983,4,DM,F,37
Dipodomys,merriami,8696,12,8,1983,22,DM,F,37
Dipodomys,merriami,8706,12,8,1983,14,DM,M,44
Dipodomys,merriami,8708,12,8,1983,13,DM,F,37
Dipodomys,merriami,8709,12,8,1983,18,DM,F,33
Dipodomys,merriami,8713,12,8,1983,17,DM,F,37
Dipodomys,merriami,8716,12,8,1983,22,DM,F,38
Dipodomys,merriami,8718,12,8,1983,22,DM,M,38
Dipodomys,merriami,8721,12,8,1983,12,DM,F,36
Dipodomys,merriami,8724,12,8,1983,18,DM,F,32
Dipodomys,merriami,8725,12,8,1983,18,DM,M,38
Dipodomys,merriami,8727,12,8,1983,20,DM,F,44
Dipodomys,merriami,8728,12,8,1983,18,DM,F,36
Dipodomys,merriami,8731,12,8,1983,24,DM,F,34
Dipodomys,merriami,8735,12,8,1983,18,DM,M,45
Dipodomys,merriami,8737,12,8,1983,12,DM,F,38
Dipodomys,merriami,874,5,17,1978,20,DM,M,40
Dipodomys,merriami,8740,12,8,1983,22,DM,M,36
Dipodomys,merriami,8743,12,8,1983,24,DM,F,40
Dipodomys,merriami,8745,12,8,1983,13,DM,F,45
Dipodomys,merriami,8749,12,9,1983,4,DM,F,34
Dipodomys,merriami,8753,12,9,1983,4,DM,M,37
Dipodomys,merriami,8757,12,9,1983,1,DM,M,40
Dipodomys,merriami,876,5,17,1978,6,DM,M,41
Dipodomys,merriami,8763,12,9,1983,11,DM,M,41
Dipodomys,merriami,8765,12,9,1983,4,DM,F,37
Dipodomys,merriami,8770,12,9,1983,6,DM,M,37
Dipodomys,merriami,8772,12,9,1983,6,DM,F,46
Dipodomys,merriami,8773,12,9,1983,1,DM,F,33
Dipodomys,merriami,8774,12,9,1983,9,DM,F,36
Dipodomys,merriami,8777,12,9,1983,6,DM,F,40
Dipodomys,merriami,8782,12,9,1983,6,DM,F,33
Dipodomys,merriami,8784,12,9,1983,5,DM,F,34
Dipodomys,merriami,8786,12,9,1983,1,DM,M,40
Dipodomys,merriami,8791,12,9,1983,11,DM,F,31
Dipodomys,merriami,8797,12,9,1983,9,DM,F,37
Dipodomys,merriami,8798,12,9,1983,4,DM,F,37
Dipodomys,merriami,88,8,20,1977,18,DM,F,45
Dipodomys,merriami,880,5,18,1978,16,DM,M,48
Dipodomys,merriami,8800,12,9,1983,2,DM,F,37
Dipodomys,merriami,8802,12,9,1983,8,DM,M,36
Dipodomys,merriami,8804,12,9,1983,5,DM,M,45
Dipodomys,merriami,8806,12,9,1983,5,DM,M,45
Dipodomys,merriami,8807,12,9,1983,1,DM,M,39
Dipodomys,merriami,8808,12,9,1983,11,DM,F,32
Dipodomys,merriami,881,5,18,1978,18,DM,F,41
Dipodomys,merriami,8814,2,4,1984,12,DM,F,37
Dipodomys,merriami,8815,2,4,1984,22,DM,F,36
Dipodomys,merriami,8817,2,4,1984,17,DM,F,38
Dipodomys,merriami,8818,2,4,1984,13,DM,F,37
Dipodomys,merriami,8823,2,4,1984,14,DM,M,46
Dipodomys,merriami,8825,2,4,1984,20,DM,F,41
Dipodomys,merriami,8826,2,4,1984,14,DM,F,42
Dipodomys,merriami,8832,2,4,1984,18,DM,F,41
Dipodomys,merriami,8835,2,4,1984,18,DM,M,42
Dipodomys,merriami,8838,2,4,1984,24,DM,F,37
Dipodomys,merriami,8839,2,4,1984,18,DM,F,39
Dipodomys,merriami,8841,2,4,1984,12,DM,F,37
Dipodomys,merriami,8847,2,4,1984,14,DM,F,40
Dipodomys,merriami,885,5,18,1978,11,DM,M,42
Dipodomys,merriami,8851,2,4,1984,22,DM,M,49
Dipodomys,merriami,8854,2,5,1984,6,DM,M,40
Dipodomys,merriami,8856,2,5,1984,1,DM,M,43
Dipodomys,merriami,8858,2,5,1984,5,DM,M,53
Dipodomys,merriami,8861,2,5,1984,4,DM,F,34
Dipodomys,merriami,8866,2,5,1984,4,DM,M,45
Dipodomys,merriami,8868,2,5,1984,4,DM,M,43
Dipodomys,merriami,887,5,18,1978,11,DM,F,29
Dipodomys,merriami,8871,2,5,1984,6,DM,M,48
Dipodomys,merriami,8873,2,5,1984,6,DM,F,46
Dipodomys,merriami,8877,2,5,1984,6,DM,F,40
Dipodomys,merriami,888,5,18,1978,17,DM,M,23
Dipodomys,merriami,8880,2,5,1984,11,DM,M,41
Dipodomys,merriami,8881,2,5,1984,9,DM,F,39
Dipodomys,merriami,8884,2,5,1984,6,DM,F,33
Dipodomys,merriami,8886,2,5,1984,9,DM,F,37
Dipodomys,merriami,8889,2,5,1984,5,DM,F,41
Dipodomys,merriami,8890,2,5,1984,11,DM,F,33
Dipodomys,merriami,8891,2,5,1984,5,DM,M,47
Dipodomys,merriami,8893,2,5,1984,6,DM,F,45
Dipodomys,merriami,8894,2,5,1984,3,DM,F,37
Dipodomys,merriami,8896,2,5,1984,4,DM,F,38
Dipodomys,merriami,8899,2,5,1984,5,DM,F,36
Dipodomys,merriami,8902,2,5,1984,8,DM,M,38
Dipodomys,merriami,8903,2,5,1984,2,DM,F,36
Dipodomys,merriami,8905,2,5,1984,1,DM,M,37
Dipodomys,merriami,8907,2,5,1984,11,DM,F,33
Dipodomys,merriami,8908,2,5,1984,9,DM,F,37
Dipodomys,merriami,891,5,18,1978,17,DM,M,41
Dipodomys,merriami,8912,3,12,1984,22,DM,F,38
Dipodomys,merriami,8916,3,12,1984,22,DM,F,44
Dipodomys,merriami,8917,3,12,1984,18,DM,F,40
Dipodomys,merriami,8919,3,12,1984,12,DM,F,40
Dipodomys,merriami,8924,3,12,1984,14,DM,M,52
Dipodomys,merriami,8927,3,12,1984,14,DM,F,46
Dipodomys,merriami,8928,3,12,1984,14,DM,M,47
Dipodomys,merriami,8935,3,12,1984,18,DM,F,41
Dipodomys,merriami,8936,3,12,1984,17,DM,F,41
Dipodomys,merriami,8937,3,12,1984,12,DM,M,44
Dipodomys,merriami,8938,3,12,1984,18,DM,M,44
Dipodomys,merriami,8939,3,12,1984,24,DM,F,47
Dipodomys,merriami,894,5,18,1978,17,DM,F,38
Dipodomys,merriami,8941,3,12,1984,18,DM,F,36
Dipodomys,merriami,8943,3,12,1984,22,DM,M,51
Dipodomys,merriami,8945,3,12,1984,20,DM,M,39
Dipodomys,merriami,8952,3,13,1984,6,DM,M,50
Dipodomys,merriami,8953,3,13,1984,1,DM,M,46
Dipodomys,merriami,8954,3,13,1984,2,DM,M,43
Dipodomys,merriami,8958,3,13,1984,4,DM,F,38
Dipodomys,merriami,8959,3,13,1984,9,DM,F,43
Dipodomys,merriami,8961,3,13,1984,2,DM,F,38
Dipodomys,merriami,8962,3,13,1984,5,DM,M,52
Dipodomys,merriami,8969,3,13,1984,11,DM,M,42
Dipodomys,merriami,8971,3,13,1984,5,DM,F,46
Dipodomys,merriami,8972,3,13,1984,6,DM,M,40
Dipodomys,merriami,8974,3,13,1984,1,DM,M,44
Dipodomys,merriami,8976,3,13,1984,4,DM,F,40
Dipodomys,merriami,898,5,18,1978,11,DM,F,29
Dipodomys,merriami,8983,4,9,1984,17,DM,M,47
Dipodomys,merriami,8988,4,9,1984,18,DM,F,51
Dipodomys,merriami,899,5,18,1978,18,DM,F,43
Dipodomys,merriami,8993,4,9,1984,22,DM,F,58
Dipodomys,merriami,8995,4,9,1984,22,DM,M,""
Dipodomys,merriami,9,7,16,1977,1,DM,F,""
Dipodomys,merriami,90,8,20,1977,18,DM,M,29
Dipodomys,merriami,900,5,18,1978,15,DM,M,41
Dipodomys,merriami,9001,4,9,1984,14,DM,M,44
Dipodomys,merriami,9003,4,9,1984,18,DM,F,49
Dipodomys,merriami,9004,4,9,1984,18,DM,M,45
Dipodomys,merriami,9013,4,9,1984,24,DM,F,44
Dipodomys,merriami,9014,4,9,1984,12,DM,F,42
Dipodomys,merriami,9018,4,9,1984,20,DM,M,40
Dipodomys,merriami,9023,4,10,1984,1,DM,F,42
Dipodomys,merriami,9028,4,10,1984,1,DM,M,47
Dipodomys,merriami,9029,4,10,1984,4,DM,F,42
Dipodomys,merriami,903,5,18,1978,14,DM,M,""
Dipodomys,merriami,9034,4,10,1984,2,DM,M,41
Dipodomys,merriami,9035,4,10,1984,11,DM,M,42
Dipodomys,merriami,9036,4,10,1984,5,DM,M,51
Dipodomys,merriami,9040,4,10,1984,1,DM,M,43
Dipodomys,merriami,905,5,18,1978,17,DM,M,21
Dipodomys,merriami,9050,4,10,1984,5,DM,F,41
Dipodomys,merriami,9051,4,10,1984,6,DM,M,43
Dipodomys,merriami,9053,4,10,1984,9,DM,F,49
Dipodomys,merriami,9056,5,12,1984,14,DM,M,51
Dipodomys,merriami,9058,5,12,1984,23,DM,F,48
Dipodomys,merriami,9059,5,12,1984,18,DM,F,47
Dipodomys,merriami,906,5,18,1978,11,DM,M,21
Dipodomys,merriami,9060,5,12,1984,20,DM,F,47
Dipodomys,merriami,9062,5,12,1984,20,DM,F,43
Dipodomys,merriami,9063,5,12,1984,17,DM,M,48
Dipodomys,merriami,9064,5,12,1984,18,DM,M,46
Dipodomys,merriami,9069,5,12,1984,22,DM,F,52
Dipodomys,merriami,907,5,18,1978,14,DM,F,44
Dipodomys,merriami,9073,5,12,1984,13,DM,F,46
Dipodomys,merriami,9075,5,12,1984,17,DM,F,50
Dipodomys,merriami,9076,5,12,1984,20,DM,F,41
Dipodomys,merriami,9078,5,12,1984,14,DM,F,42
Dipodomys,merriami,9079,5,12,1984,12,DM,M,40
Dipodomys,merriami,9080,5,12,1984,14,DM,M,39
Dipodomys,merriami,9081,5,12,1984,20,DM,M,41
Dipodomys,merriami,9082,5,12,1984,13,DM,F,54
Dipodomys,merriami,9084,5,12,1984,18,DM,M,44
Dipodomys,merriami,9087,5,12,1984,17,DM,F,36
Dipodomys,merriami,9088,5,12,1984,17,DM,M,38
Dipodomys,merriami,9089,5,12,1984,24,DM,F,40
Dipodomys,merriami,909,5,18,1978,4,DM,M,40
Dipodomys,merriami,9090,5,12,1984,12,DM,M,47
Dipodomys,merriami,9091,5,12,1984,13,DM,M,44
Dipodomys,merriami,9097,5,12,1984,12,DM,F,38
Dipodomys,merriami,9099,5,12,1984,24,DM,F,47
Dipodomys,merriami,910,5,18,1978,17,DM,F,41
Dipodomys,merriami,9100,5,12,1984,14,DM,F,45
Dipodomys,merriami,9101,5,12,1984,20,DM,F,41
Dipodomys,merriami,9102,5,12,1984,24,DM,M,33
Dipodomys,merriami,9107,5,12,1984,24,DM,F,26
Dipodomys,merriami,9108,5,12,1984,17,DM,M,49
Dipodomys,merriami,9111,5,12,1984,24,DM,M,41
Dipodomys,merriami,9113,5,12,1984,20,DM,M,49
Dipodomys,merriami,9116,5,12,1984,20,DM,M,51
Dipodomys,merriami,9118,5,12,1984,17,DM,M,41
Dipodomys,merriami,9119,5,12,1984,24,DM,M,48
Dipodomys,merriami,9121,5,13,1984,1,DM,F,47
Dipodomys,merriami,9123,5,13,1984,4,DM,M,49
Dipodomys,merriami,9124,5,13,1984,6,DM,F,49
Dipodomys,merriami,9126,5,13,1984,1,DM,M,44
Dipodomys,merriami,9128,5,13,1984,1,DM,F,46
Dipodomys,merriami,9129,5,13,1984,1,DM,F,38
Dipodomys,merriami,913,5,19,1978,1,DM,M,42
Dipodomys,merriami,9131,5,13,1984,1,DM,F,43
Dipodomys,merriami,9133,5,13,1984,2,DM,F,44
Dipodomys,merriami,9134,5,13,1984,6,DM,M,47
Dipodomys,merriami,9135,5,13,1984,3,DM,M,27
Dipodomys,merriami,9138,5,13,1984,5,DM,F,63
Dipodomys,merriami,914,5,19,1978,2,DM,F,41
Dipodomys,merriami,9140,5,13,1984,6,DM,F,47
Dipodomys,merriami,9146,5,13,1984,1,DM,M,44
Dipodomys,merriami,9150,5,13,1984,4,DM,M,46
Dipodomys,merriami,9151,5,13,1984,9,DM,M,25
Dipodomys,merriami,9156,5,13,1984,2,DM,M,45
Dipodomys,merriami,9160,5,13,1984,11,DM,M,47
Dipodomys,merriami,9161,5,13,1984,3,DM,F,45
Dipodomys,merriami,9162,5,13,1984,1,DM,F,39
Dipodomys,merriami,9166,5,13,1984,5,DM,F,40
Dipodomys,merriami,9167,5,13,1984,9,DM,M,47
Dipodomys,merriami,9169,5,13,1984,5,DM,M,52
Dipodomys,merriami,9170,5,13,1984,9,DM,F,48
Dipodomys,merriami,9172,5,13,1984,9,DM,F,51
Dipodomys,merriami,9175,5,13,1984,9,DM,F,46
Dipodomys,merriami,9177,5,13,1984,9,DM,M,45
Dipodomys,merriami,9179,5,13,1984,9,DM,F,23
Dipodomys,merriami,9180,5,13,1984,2,DM,M,46
Dipodomys,merriami,9182,5,13,1984,2,DM,F,45
Dipodomys,merriami,9183,5,13,1984,5,DM,M,48
Dipodomys,merriami,9185,5,13,1984,8,DM,F,43
Dipodomys,merriami,9186,5,13,1984,5,DM,F,18
Dipodomys,merriami,9188,5,13,1984,9,DM,M,49
Dipodomys,merriami,9190,5,13,1984,9,DM,F,47
Dipodomys,merriami,9191,5,13,1984,11,DM,F,43
Dipodomys,merriami,9193,5,13,1984,4,DM,F,44
Dipodomys,merriami,9195,5,13,1984,6,DM,M,42
Dipodomys,merriami,9197,5,13,1984,15,DM,F,43
Dipodomys,merriami,9199,5,27,1984,18,DM,"",""
Dipodomys,merriami,92,8,20,1977,6,DM,M,39
Dipodomys,merriami,9205,5,27,1984,20,DM,M,44
Dipodomys,merriami,9210,5,27,1984,16,DM,F,24
Dipodomys,merriami,9212,5,27,1984,24,DM,F,50
Dipodomys,merriami,9213,5,27,1984,18,DM,M,50
Dipodomys,merriami,9219,5,27,1984,12,DM,F,24
Dipodomys,merriami,9222,5,27,1984,24,DM,M,23
Dipodomys,merriami,9223,5,27,1984,20,DM,M,20
Dipodomys,merriami,9225,5,27,1984,17,DM,F,43
Dipodomys,merriami,9227,5,27,1984,16,DM,F,21
Dipodomys,merriami,923,5,19,1978,1,DM,M,21
Dipodomys,merriami,9230,5,27,1984,12,DM,F,24
Dipodomys,merriami,9232,5,27,1984,24,DM,M,24
Dipodomys,merriami,9233,5,27,1984,16,DM,F,45
Dipodomys,merriami,9237,5,27,1984,12,DM,F,44
Dipodomys,merriami,9239,5,27,1984,17,DM,M,42
Dipodomys,merriami,924,5,19,1978,2,DM,M,49
Dipodomys,merriami,9240,5,27,1984,24,DM,F,25
Dipodomys,merriami,925,5,19,1978,9,DM,M,35
Dipodomys,merriami,9250,5,28,1984,4,DM,M,33
Dipodomys,merriami,9251,5,28,1984,6,DM,F,26
Dipodomys,merriami,9258,5,28,1984,9,DM,F,43
Dipodomys,merriami,9261,5,28,1984,4,DM,M,45
Dipodomys,merriami,9262,5,28,1984,11,DM,M,29
Dipodomys,merriami,9267,5,28,1984,1,DM,M,43
Dipodomys,merriami,9269,5,28,1984,2,DM,M,44
Dipodomys,merriami,9271,5,28,1984,5,DM,F,48
Dipodomys,merriami,9274,5,28,1984,11,DM,M,49
Dipodomys,merriami,9275,5,28,1984,4,DM,F,29
Dipodomys,merriami,9279,5,28,1984,4,DM,F,44
Dipodomys,merriami,9280,5,28,1984,5,DM,F,25
Dipodomys,merriami,9281,5,28,1984,11,DM,F,32
Dipodomys,merriami,9283,5,28,1984,9,DM,F,29
Dipodomys,merriami,9290,7,3,1984,17,DM,M,47
Dipodomys,merriami,9293,7,3,1984,20,DM,M,33
Dipodomys,merriami,9295,7,3,1984,12,DM,F,33
Dipodomys,merriami,9297,7,3,1984,20,DM,M,45
Dipodomys,merriami,93,8,20,1977,18,DM,"",42
Dipodomys,merriami,930,5,19,1978,2,DM,M,44
Dipodomys,merriami,9300,7,3,1984,17,DM,F,43
Dipodomys,merriami,9309,7,3,1984,12,DM,F,40
Dipodomys,merriami,9311,7,3,1984,20,DM,M,33
Dipodomys,merriami,9314,7,3,1984,24,DM,M,34
Dipodomys,merriami,9315,7,3,1984,24,DM,F,46
Dipodomys,merriami,9316,7,3,1984,17,DM,M,31
Dipodomys,merriami,9318,7,3,1984,14,DM,M,38
Dipodomys,merriami,932,5,19,1978,1,DM,F,39
Dipodomys,merriami,9320,7,3,1984,13,DM,M,46
Dipodomys,merriami,9321,7,3,1984,17,DM,F,36
Dipodomys,merriami,9329,7,4,1984,8,DM,M,42
Dipodomys,merriami,9331,7,4,1984,4,DM,M,37
Dipodomys,merriami,9332,7,4,1984,1,DM,F,41
Dipodomys,merriami,9333,7,4,1984,4,DM,F,38
Dipodomys,merriami,9337,7,4,1984,4,DM,M,45
Dipodomys,merriami,9347,7,4,1984,5,DM,M,50
Dipodomys,merriami,9352,7,4,1984,4,DM,F,46
Dipodomys,merriami,9353,7,4,1984,4,DM,M,19
Dipodomys,merriami,9355,7,4,1984,5,DM,F,50
Dipodomys,merriami,9356,7,4,1984,9,DM,M,38
Dipodomys,merriami,9358,7,4,1984,1,DM,M,44
Dipodomys,merriami,9362,7,4,1984,4,DM,F,27
Dipodomys,merriami,9366,7,4,1984,11,DM,M,50
Dipodomys,merriami,9367,7,4,1984,11,DM,F,38
Dipodomys,merriami,9368,7,4,1984,11,DM,M,35
Dipodomys,merriami,9373,7,31,1984,12,DM,M,49
Dipodomys,merriami,9378,7,31,1984,17,DM,F,42
Dipodomys,merriami,938,6,8,1978,20,DM,M,46
Dipodomys,merriami,9382,7,31,1984,20,DM,M,35
Dipodomys,merriami,9387,7,31,1984,12,DM,F,43
Dipodomys,merriami,9388,7,31,1984,20,DM,M,46
Dipodomys,merriami,9391,7,31,1984,24,DM,M,37
Dipodomys,merriami,9392,7,31,1984,24,DM,F,40
Dipodomys,merriami,9394,7,31,1984,18,DM,M,47
Dipodomys,merriami,9395,7,31,1984,12,DM,F,32
Dipodomys,merriami,9399,7,31,1984,12,DM,F,46
Dipodomys,merriami,94,8,20,1977,18,DM,F,43
Dipodomys,merriami,9400,7,31,1984,14,DM,M,41
Dipodomys,merriami,9405,7,31,1984,17,DM,F,39
Dipodomys,merriami,941,6,8,1978,17,DM,M,29
Dipodomys,merriami,942,6,8,1978,20,DM,M,48
Dipodomys,merriami,9422,8,1,1984,4,DM,F,39
Dipodomys,merriami,9430,8,1,1984,4,DM,M,46
Dipodomys,merriami,9431,8,1,1984,11,DM,M,39
Dipodomys,merriami,9432,8,1,1984,5,DM,F,40
Dipodomys,merriami,9440,8,1,1984,4,DM,F,32
